 ,  ,number
Mth,%reducedCost,0.482758621
Mth,F1,0.622222222
Mth,%bug,0.787878788
Mth,%reducedCost,0.568345324
Mth,F1,0.660343996
Mth,%bug,1
Mth,%reducedCost,0.336585366
Mth,F1,0.503649635
Mth,%bug,1
Mth,%reducedCost,0.007352941
Mth,F1,0.01459854
Mth,%bug,0.5
Mth,%reducedCost,0.748251748
Mth,F1,0.599439776
Mth,%bug,1
Mth,%reducedCost,0.241935484
Mth,F1,0.38961039
Mth,%bug,0.2
Mth,%reducedCost,0.875518672
Mth,F1,0.325617284
Mth,%bug,0.4
Mth,%reducedCost,0.813953488
Mth,F1,0.536398467
Mth,%bug,0.967741935
Mth,%reducedCost,0.472
Mth,F1,0.634522316
Mth,%bug,0.833333333
Mth,%reducedCost,0.636363636
Mth,F1,0.721649485
Mth,%bug,1
Mth,%reducedCost,0.007874016
Mth,F1,0.015625
Mth,%bug,0.642857143
Mth,%reducedCost,0.615384615
Mth,F1,0.628820961
Mth,%bug,1
Mth,%reducedCost,0.28358209
Mth,F1,0.441860465
Mth,%bug,1
Mth,%reducedCost,0.205673759
Mth,F1,0.341176471
Mth,%bug,1
Mth,%reducedCost,0.006896552
Mth,F1,0.01369863
Mth,%bug,1
Mth,%reducedCost,0.015625
Mth,F1,0.030769231
Mth,%bug,0.194444444
Mth,%reducedCost,0.915492958
Mth,F1,0.320761368
Mth,%bug,1
Mth,%reducedCost,0.012658228
Mth,F1,0.025
Mth,%bug,1
Mth,%reducedCost,0.028037383
Mth,F1,0.054545455
Mth,%bug,1
Mth,%reducedCost,0.090909091
Mth,F1,0.166666667
Mth,%bug,0.846153846
Mth,%reducedCost,0.632075472
Mth,F1,0.723613157
Mth,%bug,0.428571429
Mth,%reducedCost,0.705882353
Mth,F1,0.533333333
Mth,%bug,0.888888889
Mth,%reducedCost,0.491525424
Mth,F1,0.633015007
Mth,%bug,0.982758621
Mth,%reducedCost,0.014861996
Mth,F1,0.02928118
Mth,%bug,0.916666667
Mth,%reducedCost,0.294117647
Mth,F1,0.44534413
Mth,%bug,1
Mth,%reducedCost,0.061452514
Mth,F1,0.115789474
Mth,%bug,0.871794872
Mth,%reducedCost,0.427692308
Mth,F1,0.573857082
Mth,%bug,0.352941176
Mth,%reducedCost,0.808917197
Mth,F1,0.49145437
Mth,%bug,0.083333333
Mth,%reducedCost,0.944055944
Mth,F1,0.153148043
Mth,%bug,0.135135135
Mth,%reducedCost,0.924290221
Mth,F1,0.235795912
Mth,%bug,0.52173913
Mth,%reducedCost,0.682352941
Mth,F1,0.5913339
Mth,%bug,0.882352941
Mth,%reducedCost,0.516129032
Mth,F1,0.651289009
Mth,%bug,0.863636364
Mth,%reducedCost,0.544303797
Mth,F1,0.667756436
Mth,%bug,1
Mth,%reducedCost,0.009708738
Mth,F1,0.019230769
Mth,%bug,0.785714286
Mth,%reducedCost,0.59223301
Mth,F1,0.675390035
Mth,%bug,1
Mth,%reducedCost,0.1
Mth,F1,0.181818182
Mth,%bug,0.85
Mth,%reducedCost,0.355704698
Mth,F1,0.501530754
Mth,%bug,1
Mth,%reducedCost,0.308108108
Mth,F1,0.47107438
Mth,%bug,1
Mth,%reducedCost,0.248484848
Mth,F1,0.398058252
Mth,%bug,0.821428571
Mth,%reducedCost,0.390862944
Mth,F1,0.529684462
Mth,%bug,0.702702703
Mth,%reducedCost,0.733333333
Mth,F1,0.717691343
Mth,%bug,0.823529412
Mth,%reducedCost,0.596638655
Mth,F1,0.691959624
Mth,%bug,0.590909091
Mth,%reducedCost,0.690322581
Mth,F1,0.636758984
Mth,%bug,0.929824561
Mth,%reducedCost,0.274298056
Mth,F1,0.423626408
Mth,%bug,1
Mth,%reducedCost,0.01369863
Mth,F1,0.027027027
Mth,%bug,0.387096774
Mth,%reducedCost,0.80952381
Mth,F1,0.523748395
Mth,%bug,0.928571429
Mth,%reducedCost,0.45631068
Mth,F1,0.611917877
Mth,%bug,1
Mth,%reducedCost,0.198473282
Mth,F1,0.331210191
Mth,%bug,0.470588235
Mth,%reducedCost,0.704918033
Mth,F1,0.564397047
Mth,%bug,0.882352941
Mth,%reducedCost,0.6
Mth,F1,0.714285714
Mth,%bug,0.545454545
Mth,%reducedCost,0.729032258
Mth,F1,0.624022089
Mth,%bug,0.947368421
Mth,%reducedCost,0.450980392
Mth,F1,0.611070111
Mth,%bug,0.888888889
Mth,%reducedCost,0.425641026
Mth,F1,0.575639358
Mth,%bug,0.818181818
Mth,%reducedCost,0.49044586
Mth,F1,0.613274336
Mth,%bug,0.875
Mth,%reducedCost,0.303571429
Mth,F1,0.450757576
Mth,%bug,0.8
Mth,%reducedCost,0.495495495
Mth,F1,0.611961057
Mth,%bug,0.2
Mth,%reducedCost,0.723076923
Mth,F1,0.313333333
Mth,%bug,0.714285714
Mth,%reducedCost,0.557377049
Mth,F1,0.626151013
Mth,%bug,0.555555556
Mth,%reducedCost,0.806451613
Mth,F1,0.657894737
MhJK,%bug,1
MhJK,%reducedCost,0.041666667
MhJK,F1,0.08
MhJK,%bug,1
MhJK,%reducedCost,0.061032864
MhJK,F1,0.115044248
MhJK,%bug,0.866666667
MhJK,%reducedCost,0.082568807
MhJK,F1,0.150773196
MhJK,%bug,0.958333333
MhJK,%reducedCost,0.085227273
MhJK,F1,0.156533575
MhJK,%bug,0.944444444
MhJK,%reducedCost,0.015748031
MhJK,F1,0.030979499
MhJK,%bug,0.974358974
MhJK,%reducedCost,0.015151515
MhJK,F1,0.029839026
MhJK,%bug,0.608695652
MhJK,%reducedCost,0.428571429
MhJK,F1,0.502994012
MhJK,%bug,0.9
MhJK,%reducedCost,0.224806202
MhJK,F1,0.359751895
MhJK,%bug,1
MhJK,%reducedCost,0.038461538
MhJK,F1,0.074074074
MhJK,%bug,0.857142857
MhJK,%reducedCost,0.00990099
MhJK,F1,0.019575856
MhJK,%bug,0.785714286
MhJK,%reducedCost,0.130434783
MhJK,F1,0.223728814
MhJK,%bug,0.8125
MhJK,%reducedCost,0.072580645
MhJK,F1,0.133257403
MhJK,%bug,1
MhJK,%reducedCost,0.005405405
MhJK,F1,0.010752688
MhJK,%bug,0.944444444
MhJK,%reducedCost,0.045138889
MhJK,F1,0.086159844
MhJK,%bug,0.975
MhJK,%reducedCost,0.079754601
MhJK,F1,0.147448015
MhJK,%bug,0.961538462
MhJK,%reducedCost,0.048913043
MhJK,F1,0.093090608
MhJK,%bug,0.928571429
MhJK,%reducedCost,0.029126214
MhJK,F1,0.056480811
MhJK,%bug,0.75
MhJK,%reducedCost,0.00990099
MhJK,F1,0.019543974
MhJK,%bug,1
MhJK,%reducedCost,0.089108911
MhJK,F1,0.163636364
MhJK,%bug,0.923076923
MhJK,%reducedCost,0.131944444
MhJK,F1,0.230886076
MhJK,%bug,0.933333333
MhJK,%reducedCost,0.099099099
MhJK,F1,0.179173938
MhJK,%bug,0.941176471
MhJK,%reducedCost,0.053030303
MhJK,F1,0.100403407
MhJK,%bug,0.941176471
MhJK,%reducedCost,0.033613445
MhJK,F1,0.064908722
MhJK,%bug,0.888888889
MhJK,%reducedCost,0.166666667
MhJK,F1,0.280701754
MhJK,%bug,0.97826087
MhJK,%reducedCost,0.010752688
MhJK,F1,0.021271567
MhJK,%bug,1
MhJK,%reducedCost,0.013157895
MhJK,F1,0.025974026
MhJK,%bug,0.777777778
MhJK,%reducedCost,0.045801527
MhJK,F1,0.086508754
MhJK,%bug,0.964285714
MhJK,%reducedCost,0.111675127
MhJK,F1,0.200168492
MhJK,%bug,1
MhJK,%reducedCost,0.042145594
MhJK,F1,0.080882353
MhJK,%bug,1
MhJK,%reducedCost,0.04887218
MhJK,F1,0.093189964
MhJK,%bug,0.947368421
MhJK,%reducedCost,0.080882353
MhJK,F1,0.149040271
MhJK,%bug,0.823529412
MhJK,%reducedCost,0.18699187
MhJK,F1,0.304779934
MhJK,%bug,0.933333333
MhJK,%reducedCost,0.019607843
MhJK,F1,0.038408779
MhJK,%bug,0.909090909
MhJK,%reducedCost,0.132075472
MhJK,F1,0.230642504
MhJK,%bug,1
MhJK,%reducedCost,0.152542373
MhJK,F1,0.264705882
MhJK,%bug,0.869565217
MhJK,%reducedCost,0.096385542
MhJK,F1,0.173535792
MhJK,%bug,1
MhJK,%reducedCost,0.011299435
MhJK,F1,0.022346369
MhJK,%bug,1
MhJK,%reducedCost,0.050147493
MhJK,F1,0.095505618
MhJK,%bug,1
MhJK,%reducedCost,0.062962963
MhJK,F1,0.118466899
MhJK,%bug,0.962962963
MhJK,%reducedCost,0.097938144
MhJK,F1,0.177793774
MhJK,%bug,0.833333333
MhJK,%reducedCost,0.00990099
MhJK,F1,0.019569472
MhJK,%bug,0.935483871
MhJK,%reducedCost,0.08
MhJK,F1,0.147395172
MhJK,%bug,0.888888889
MhJK,%reducedCost,0.303030303
MhJK,F1,0.451977401
MhJK,%bug,0.928571429
MhJK,%reducedCost,0.029126214
MhJK,F1,0.056480811
MhJK,%bug,0.857142857
MhJK,%reducedCost,0.019607843
MhJK,F1,0.038338658
MhJK,%bug,1
MhJK,%reducedCost,0.031007752
MhJK,F1,0.060150376
MhJK,%bug,0.957446809
MhJK,%reducedCost,0.060150376
MhJK,F1,0.11318975
MhJK,%bug,0.9375
MhJK,%reducedCost,0.017094017
MhJK,F1,0.033575825
MhJK,%bug,0.904761905
MhJK,%reducedCost,0.073825503
MhJK,F1,0.136512084
MhJK,%bug,0.882352941
MhJK,%reducedCost,0.033613445
MhJK,F1,0.064759849
MhJK,%bug,1
MhJK,%reducedCost,0.065989848
MhJK,F1,0.123809524
MhJK,%bug,0.942857143
MhJK,%reducedCost,0.207746479
MhJK,F1,0.3404739
MhJK,%bug,1
MhJK,%reducedCost,0.037209302
MhJK,F1,0.071748879
MhJK,%bug,0.761904762
MhJK,%reducedCost,0.161073826
MhJK,F1,0.265927978
MhJK,%bug,0.942857143
MhJK,%reducedCost,0.048442907
MhJK,F1,0.092151192
MhJK,%bug,0.966666667
MhJK,%reducedCost,0.053497942
MhJK,F1,0.101384967
MhJK,%bug,1
MhJK,%reducedCost,0.005405405
MhJK,F1,0.010752688
MhJK,%bug,0.666666667
MhJK,%reducedCost,0.056603774
MhJK,F1,0.104347826
MhJK,%bug,0.6
MhJK,%reducedCost,0.130434783
MhJK,F1,0.214285714
MhJK,%bug,0.967741935
MhJK,%reducedCost,0.045801527
MhJK,F1,0.087463557
MhJK,%bug,1
MhJK,%reducedCost,0.059139785
MhJK,F1,0.111675127
MhJK,%bug,0.944444444
MhJK,%reducedCost,0.045801527
MhJK,F1,0.087366167
MhJK,%bug,1
MhJK,%reducedCost,0.007936508
MhJK,F1,0.015748031
MhJK,%bug,0.777777778
MhJK,%reducedCost,0.017094017
MhJK,F1,0.033452808
MhJK,%bug,0.9375
MhJK,%reducedCost,0.072580645
MhJK,F1,0.134730539
MhJK,%bug,0.96
MhJK,%reducedCost,0.074074074
MhJK,F1,0.137535817
MhJK,%bug,0.981481481
MhJK,%reducedCost,0.016203704
MhJK,F1,0.031881069
MhJK,%bug,1
MhJK,%reducedCost,0.117647059
MhJK,F1,0.210526316
MhJK,%bug,1
MhJK,%reducedCost,0.004807692
MhJK,F1,0.009569378
MhJK,%bug,0.789473684
MhJK,%reducedCost,0.060150376
MhJK,F1,0.111783884
MhJK,%bug,1
MhJK,%reducedCost,0.045801527
MhJK,F1,0.087591241
MhJK,%bug,1
MhJK,%reducedCost,0.053030303
MhJK,F1,0.100719424
MhJK,%bug,1
MhJK,%reducedCost,0.056603774
MhJK,F1,0.107142857
MhJK,%bug,0.954545455
MhJK,%reducedCost,0.101796407
MhJK,F1,0.183973203
MhJK,%bug,1
MhJK,%reducedCost,0.02173913
MhJK,F1,0.042553191
MhJK,%bug,0.961538462
MhJK,%reducedCost,0.125
MhJK,F1,0.221238938
MhJK,%bug,0.962962963
MhJK,%reducedCost,0.099099099
MhJK,F1,0.179704681
MhJK,%bug,0.866666667
MhJK,%reducedCost,0.0234375
MhJK,F1,0.045640726
MhJK,%bug,0.866666667
MhJK,%reducedCost,0.099099099
MhJK,F1,0.177860697
MhJK,%bug,0.823529412
MhJK,%reducedCost,0.173553719
MhJK,F1,0.28668942
MhJK,%bug,1
MhJK,%reducedCost,0.038461538
MhJK,F1,0.074074074
MhJK,%bug,0.948275862
MhJK,%reducedCost,0.03640257
MhJK,F1,0.070113607
MhJK,%bug,0.608695652
MhJK,%reducedCost,0.428571429
MhJK,F1,0.502994012
MhJK,%bug,0.962962963
MhJK,%reducedCost,0.065989848
MhJK,F1,0.123515439
MhJK,%bug,0.8
MhJK,%reducedCost,0.185840708
MhJK,F1,0.301615799
MhJK,%bug,1
MhJK,%reducedCost,0.030120482
MhJK,F1,0.058479532
MhJK,%bug,0.6875
MhJK,%reducedCost,0.192982456
MhJK,F1,0.301369863
MhJK,%bug,0.952380952
MhJK,%reducedCost,0.166666667
MhJK,F1,0.283687943
MhJK,%bug,0.894736842
MhJK,%reducedCost,0.060150376
MhJK,F1,0.112722752
MhJK,%bug,0.875
MhJK,%reducedCost,0.145299145
MhJK,F1,0.24921466
MhJK,%bug,1
MhJK,%reducedCost,0.055232558
MhJK,F1,0.104683196
MhJK,%bug,0.928571429
MhJK,%reducedCost,0.077868852
MhJK,F1,0.143688191
MhJK,%bug,1
MhJK,%reducedCost,0.00990099
MhJK,F1,0.019607843
MhJK,%bug,0.833333333
MhJK,%reducedCost,0.087591241
MhJK,F1,0.158520476
MhJK,%bug,1
MhJK,%reducedCost,0.058577406
MhJK,F1,0.110671937
MhJK,%bug,1
MhJK,%reducedCost,0.025974026
MhJK,F1,0.050632911
MhJK,%bug,1
MhJK,%reducedCost,0.128787879
MhJK,F1,0.228187919
MhJK,%bug,1
MhJK,%reducedCost,0.004329004
MhJK,F1,0.00862069
MhJK,%bug,1
MhJK,%reducedCost,0.066420664
MhJK,F1,0.124567474
MhJK,%bug,1
MhJK,%reducedCost,0.141791045
MhJK,F1,0.248366013
MhJK,%bug,1
MhJK,%reducedCost,0.00617284
MhJK,F1,0.012269939
MhJK,%bug,1
MhJK,%reducedCost,0.065989848
MhJK,F1,0.123809524
MhJK,%bug,0.882352941
MhJK,%reducedCost,0.06504065
MhJK,F1,0.121150934
MhJK,%bug,1
MhJK,%reducedCost,0.050970874
MhJK,F1,0.096997691
MhJK,%bug,0.875
MhJK,%reducedCost,0.145299145
MhJK,F1,0.24921466
MhJK,%bug,1
MhJK,%reducedCost,0.025974026
MhJK,F1,0.050632911
MhJK,%bug,0.956521739
MhJK,%reducedCost,0.105555556
MhJK,F1,0.190129634
MhJK,%bug,0.95
MhJK,%reducedCost,0.125874126
MhJK,F1,0.222294443
MhJK,%bug,1
MhJK,%reducedCost,0.065989848
MhJK,F1,0.123809524
MhJK,%bug,0.962962963
MhJK,%reducedCost,0.067567568
MhJK,F1,0.126274891
MhJK,%bug,0.888888889
MhJK,%reducedCost,0.115384615
MhJK,F1,0.204255319
MhJK,%bug,0.967741935
MhJK,%reducedCost,0.062962963
MhJK,F1,0.118233453
MhJK,%bug,0.666666667
MhJK,%reducedCost,0.192982456
MhJK,F1,0.299319728
MhJK,%bug,1
MhJK,%reducedCost,0.007220217
MhJK,F1,0.014336918
MhJK,%bug,1
MhJK,%reducedCost,0.094202899
MhJK,F1,0.17218543
MhJK,%bug,0.571428571
MhJK,%reducedCost,0.145299145
MhJK,F1,0.231686542
MhJK,%bug,1
MhJK,%reducedCost,0.066420664
MhJK,F1,0.124567474
MhJK,%bug,0.941176471
MhJK,%reducedCost,0.028268551
MhJK,F1,0.054888508
MhJK,%bug,0.6875
MhJK,%reducedCost,0.180327869
MhJK,F1,0.285714286
MhJK,%bug,0.962962963
MhJK,%reducedCost,0.103139013
MhJK,F1,0.186321857
MhJK,%bug,1
MhJK,%reducedCost,0.003067485
MhJK,F1,0.006116208
MhJK,%bug,0.974358974
MhJK,%reducedCost,0.076923077
MhJK,F1,0.142589118
MhJK,%bug,0.8
MhJK,%reducedCost,0.137931034
MhJK,F1,0.235294118
MhJK,%bug,0.882352941
MhJK,%reducedCost,0.090909091
MhJK,F1,0.164835165
MhJK,%bug,1
MhJK,%reducedCost,0.021276596
MhJK,F1,0.041666667
MhJK,%bug,0.833333333
MhJK,%reducedCost,0.297709924
MhJK,F1,0.438695163
MhJK,%bug,0.904761905
MhJK,%reducedCost,0.126582278
MhJK,F1,0.222092344
MhJK,%bug,0.933333333
MhJK,%reducedCost,0.047619048
MhJK,F1,0.090614887
MhJK,%bug,1
MhJK,%reducedCost,0.00862069
MhJK,F1,0.017094017
MhJK,%bug,0.913043478
MhJK,%reducedCost,0.127906977
MhJK,F1,0.224380767
MhJK,%bug,0.733333333
MhJK,%reducedCost,0.137931034
MhJK,F1,0.232189974
MhJK,%bug,0.833333333
MhJK,%reducedCost,0.160583942
MhJK,F1,0.269277846
MhJK,%bug,0.8
MhJK,%reducedCost,0.137931034
MhJK,F1,0.235294118
MhJK,%bug,0.962962963
MhJK,%reducedCost,0.097938144
MhJK,F1,0.177793774
MhJK,%bug,0.96
MhJK,%reducedCost,0.03271028
MhJK,F1,0.063264922
MhJK,%bug,1
MhJK,%reducedCost,0.029126214
MhJK,F1,0.056603774
MhJK,%bug,0.928571429
MhJK,%reducedCost,0.056603774
MhJK,F1,0.106703146
MhJK,%bug,0.962264151
MhJK,%reducedCost,0.002347418
MhJK,F1,0.004683411
MhJK,%bug,1
MhJK,%reducedCost,0.042145594
MhJK,F1,0.080882353
MhJK,%bug,1
MhJK,%reducedCost,0.028822055
MhJK,F1,0.056029233
MhJK,%bug,0.913043478
MhJK,%reducedCost,0.142857143
MhJK,F1,0.247058824
MhJK,%bug,1
MhJK,%reducedCost,0.078341014
MhJK,F1,0.145299145
MhJK,%bug,0.9375
MhJK,%reducedCost,0.115044248
MhJK,F1,0.204939569
MhJK,%bug,1
MhJK,%reducedCost,0.041297935
MhJK,F1,0.079320113
MhJK,%bug,0.8125
MhJK,%reducedCost,0.159663866
MhJK,F1,0.266882766
MhJK,%bug,0.896551724
MhJK,%reducedCost,0.326359833
MhJK,F1,0.478527607
MhJK,%bug,0.962264151
MhJK,%reducedCost,0.028169014
MhJK,F1,0.054735712
MhJK,%bug,0.733333333
MhJK,%reducedCost,0.019607843
MhJK,F1,0.038194444
MhJK,%bug,1
MhJK,%reducedCost,0.132947977
MhJK,F1,0.234693878
MhJK,%bug,0.866666667
MhJK,%reducedCost,0.148148148
MhJK,F1,0.253041363
MhJK,%bug,0.8125
MhJK,%reducedCost,0.2
MhJK,F1,0.320987654
MhJK,%bug,1
MhJK,%reducedCost,0.024390244
MhJK,F1,0.047619048
MhJK,%bug,0.75
MhJK,%reducedCost,0.2
MhJK,F1,0.315789474
MhJK,%bug,1
MhJK,%reducedCost,0.035608309
MhJK,F1,0.068767908
MhJK,%bug,0.971014493
MhJK,%reducedCost,0.019607843
MhJK,F1,0.038439472
MhJK,%bug,0.95
MhJK,%reducedCost,0.137931034
MhJK,F1,0.24088748
MhJK,%bug,0.846153846
MhJK,%reducedCost,0.010752688
MhJK,F1,0.021235521
MhJK,%bug,0.789473684
MhJK,%reducedCost,0.060150376
MhJK,F1,0.111783884
MhJK,%bug,0.985507246
MhJK,%reducedCost,0.021352313
MhJK,F1,0.041798996
MhJK,%bug,1
MhJK,%reducedCost,0.206896552
MhJK,F1,0.342857143
MhJK,%bug,1
MhJK,%reducedCost,0.007194245
MhJK,F1,0.014285714
MhJK,%bug,1
MhJK,%reducedCost,0.024390244
MhJK,F1,0.047619048
MhJK,%bug,0.941176471
MhJK,%reducedCost,0.069852941
MhJK,F1,0.130053476
MhJK,%bug,0.95
MhJK,%reducedCost,0.125874126
MhJK,F1,0.222294443
MhJK,%bug,1
MhJK,%reducedCost,0.170124481
MhJK,F1,0.290780142
MhJK,%bug,0.97826087
MhJK,%reducedCost,0.059139785
MhJK,F1,0.111536728
MhJK,%bug,0.9
MhJK,%reducedCost,0.224806202
MhJK,F1,0.359751895
MhJK,%bug,0.967741935
MhJK,%reducedCost,0.1
MhJK,F1,0.181268882
MhJK,%bug,0.888888889
MhJK,%reducedCost,0.242424242
MhJK,F1,0.380952381
MhJK,%bug,0.944444444
MhJK,%reducedCost,0.015748031
MhJK,F1,0.030979499
MhJK,%bug,1
MhJK,%reducedCost,0.038461538
MhJK,F1,0.074074074
MhJK,%bug,1
MhJK,%reducedCost,0.141791045
MhJK,F1,0.248366013
MhJK,%bug,0.7
MhJK,%reducedCost,0.290780142
MhJK,F1,0.410880458
MhJK,%bug,0.970588235
MhJK,%reducedCost,0.051724138
MhJK,F1,0.098214286
MhJK,%bug,0.8
MhJK,%reducedCost,0.1015625
MhJK,F1,0.180242634
MhJK,%bug,1
MhJK,%reducedCost,0.11971831
MhJK,F1,0.213836478
MhJK,%bug,0.333333333
MhJK,%reducedCost,0.746835443
MhJK,F1,0.4609375
MhJK,%bug,0.866666667
MhJK,%reducedCost,0.065420561
MhJK,F1,0.121657754
MhJK,%bug,0.944444444
MhJK,%reducedCost,0.053030303
MhJK,F1,0.100421941
MhJK,%bug,0.928571429
MhJK,%reducedCost,0.098039216
MhJK,F1,0.177353342
MhJK,%bug,1
MhJK,%reducedCost,0.056603774
MhJK,F1,0.107142857
MhJK,%bug,1
MhJK,%reducedCost,0.06440678
MhJK,F1,0.121019108
MhJK,%bug,1
MhJK,%reducedCost,0.044585987
MhJK,F1,0.085365854
MhJK,%bug,1
MhJK,%reducedCost,0.063348416
MhJK,F1,0.119148936
MhJK,%bug,0.869565217
MhJK,%reducedCost,0.022346369
MhJK,F1,0.043572985
MhJK,%bug,0.974358974
MhJK,%reducedCost,0.076923077
MhJK,F1,0.142589118
MhJK,%bug,0.941176471
MhJK,%reducedCost,0.121019108
MhJK,F1,0.214462081
MhJK,%bug,0.979166667
MhJK,%reducedCost,0.009324009
MhJK,F1,0.01847212
MhJK,%bug,1
MhJK,%reducedCost,0.05362776
MhJK,F1,0.101796407
MhJK,%bug,1
MhJK,%reducedCost,0.052941176
MhJK,F1,0.100558659
MhJK,%bug,0.941176471
MhJK,%reducedCost,0.072580645
MhJK,F1,0.134768367
MhJK,%bug,0.785714286
MhJK,%reducedCost,0.029126214
MhJK,F1,0.056170213
MhJK,%bug,0.954545455
MhJK,%reducedCost,0.050632911
MhJK,F1,0.096164854
MhJK,%bug,0.928571429
MhJK,%reducedCost,0.029126214
MhJK,F1,0.056480811
MhJK,%bug,1
MhJK,%reducedCost,0.125
MhJK,F1,0.222222222
MhJK,%bug,0.9
MhJK,%reducedCost,0.161073826
MhJK,F1,0.273244782
MhJK,%bug,1
MhJK,%reducedCost,0.005405405
MhJK,F1,0.010752688
MhJK,%bug,0.975609756
MhJK,%reducedCost,0.015151515
MhJK,F1,0.029839612
MhJK,%bug,1
MhJK,%reducedCost,0.111675127
MhJK,F1,0.200913242
MhJK,%bug,0.972972973
MhJK,%reducedCost,0.196825397
MhJK,F1,0.327416752
MhJK,%bug,0.954545455
MhJK,%reducedCost,0.109677419
MhJK,F1,0.196748416
MhJK,%bug,0.85
MhJK,%reducedCost,0.143835616
MhJK,F1,0.246037216
MhJK,%bug,1
MhJK,%reducedCost,0.082073434
MhJK,F1,0.151696607
MhJK,%bug,0.823529412
MhJK,%reducedCost,0.159663866
MhJK,F1,0.267471091
MhJK,%bug,1
MhJK,%reducedCost,0.107142857
MhJK,F1,0.193548387
MhJK,%bug,0.928571429
MhJK,%reducedCost,0.029126214
MhJK,F1,0.056480811
MhJK,%bug,1
MhJK,%reducedCost,0.034351145
MhJK,F1,0.066420664
MhJK,%bug,1
MhJK,%reducedCost,0.057377049
MhJK,F1,0.108527132
MhJK,%bug,1
MhJK,%reducedCost,0.166666667
MhJK,F1,0.285714286
MhJK,%bug,0.954545455
MhJK,%reducedCost,0.032258065
MhJK,F1,0.062407132
MhJK,%bug,1
MhJK,%reducedCost,0.022875817
MhJK,F1,0.044728435
MhJK,%bug,0.954545455
MhJK,%reducedCost,0.121019108
MhJK,F1,0.214804845
MhJK,%bug,0.962962963
MhJK,%reducedCost,0.230769231
MhJK,F1,0.372315036
MhJK,%bug,0.75
MhJK,%reducedCost,0.107142857
MhJK,F1,0.1875
MhJK,%bug,0.8
MhJK,%reducedCost,0.099099099
MhJK,F1,0.176352705
MhJK,%bug,0.92
MhJK,%reducedCost,0.102564103
MhJK,F1,0.184553661
MhJK,%bug,0.928571429
MhJK,%reducedCost,0.077868852
MhJK,F1,0.143688191
MhJK,%bug,1
MhJK,%reducedCost,0.078341014
MhJK,F1,0.145299145
MhCH,%bug,0.705882353
MhCH,%reducedCost,0.6
MhCH,F1,0.648648649
MhCH,%bug,0.884615385
MhCH,%reducedCost,0.661971831
MhCH,F1,0.757267951
MhCH,%bug,0.8
MhCH,%reducedCost,0.504587156
MhCH,F1,0.618846695
MhCH,%bug,1
MhCH,%reducedCost,0.090909091
MhCH,F1,0.166666667
MhCH,%bug,0.388888889
MhCH,%reducedCost,0.748031496
MhCH,F1,0.511735283
MhCH,%bug,0.948717949
MhCH,%reducedCost,0.345454545
MhCH,F1,0.50648415
MhCH,%bug,0.391304348
MhCH,%reducedCost,0.817142857
MhCH,F1,0.529194079
MhCH,%bug,0.7
MhCH,%reducedCost,0.093023256
MhCH,F1,0.164222874
MhCH,%bug,1
MhCH,%reducedCost,0.446153846
MhCH,F1,0.617021277
MhCH,%bug,1
MhCH,%reducedCost,0.287128713
MhCH,F1,0.446153846
MhCH,%bug,0.928571429
MhCH,%reducedCost,0.304347826
MhCH,F1,0.458438287
MhCH,%bug,0.875
MhCH,%reducedCost,0.483870968
MhCH,F1,0.623145401
MhCH,%bug,0.84
MhCH,%reducedCost,0.610810811
MhCH,F1,0.707302534
MhCH,%bug,0.305555556
MhCH,%reducedCost,0.861111111
MhCH,F1,0.451058201
MhCH,%bug,0.95
MhCH,%reducedCost,0.319018405
MhCH,F1,0.477640803
MhCH,%bug,0.961538462
MhCH,%reducedCost,0.119565217
MhCH,F1,0.212683681
MhCH,%bug,1
MhCH,%reducedCost,0.126213592
MhCH,F1,0.224137931
MhCH,%bug,1
MhCH,%reducedCost,0.04950495
MhCH,F1,0.094339623
MhCH,%bug,1
MhCH,%reducedCost,0.405940594
MhCH,F1,0.577464789
MhCH,%bug,1
MhCH,%reducedCost,0.0625
MhCH,F1,0.117647059
MhCH,%bug,0.866666667
MhCH,%reducedCost,0.351351351
MhCH,F1,0.5
MhCH,%bug,1
MhCH,%reducedCost,0.212121212
MhCH,F1,0.35
MhCH,%bug,0.823529412
MhCH,%reducedCost,0.546218487
MhCH,F1,0.656802598
MhCH,%bug,1
MhCH,%reducedCost,0.072463768
MhCH,F1,0.135135135
MhCH,%bug,0.970588235
MhCH,%reducedCost,0.026315789
MhCH,F1,0.051242236
MhCH,%bug,0.934782609
MhCH,%reducedCost,0.440860215
MhCH,F1,0.599150382
MhCH,%bug,0.928571429
MhCH,%reducedCost,0.390862944
MhCH,F1,0.55015114
MhCH,%bug,0.111111111
MhCH,%reducedCost,0.755725191
MhCH,F1,0.193737769
MhCH,%bug,0.90625
MhCH,%reducedCost,0.425287356
MhCH,F1,0.578904775
MhCH,%bug,1
MhCH,%reducedCost,0.018796992
MhCH,F1,0.036900369
MhCH,%bug,0.947368421
MhCH,%reducedCost,0.382352941
MhCH,F1,0.544819558
MhCH,%bug,0.941176471
MhCH,%reducedCost,0.349593496
MhCH,F1,0.509818451
MhCH,%bug,1
MhCH,%reducedCost,0.011764706
MhCH,F1,0.023255814
MhCH,%bug,0.772727273
MhCH,%reducedCost,0.622641509
MhCH,F1,0.689612784
MhCH,%bug,0.692307692
MhCH,%reducedCost,0.593220339
MhCH,F1,0.638945233
MhCH,%bug,1
MhCH,%reducedCost,0.024096386
MhCH,F1,0.047058824
